device_id,timestamp,cpu_utilization,memory_utilization,error_count,uptime_flag
DEV-003,2025-03-21 18:00:00,40.12,54.7,0,1
DEV-003,2025-03-21 19:00:00,34.95,61.73,0,1
DEV-003,2025-03-21 20:00:00,27.44,50.06,1,1
DEV-003,2025-03-21 21:00:00,38.62,53.53,0,1
DEV-003,2025-03-21 22:00:00,42.0,60.51,0,1
DEV-003,2025-03-21 23:00:00,36.39,64.63,0,1
DEV-003,2025-03-22 00:00:00,40.3,55.02,0,1
DEV-003,2025-03-22 01:00:00,37.19,57.79,0,1
DEV-003,2025-03-22 02:00:00,24.38,61.82,0,1
DEV-003,2025-03-22 03:00:00,31.52,63.24,0,1
DEV-003,2025-03-22 04:00:00,37.02,51.87,0,1
DEV-003,2025-03-22 05:00:00,30.82,57.22,0,1
DEV-003,2025-03-22 06:00:00,26.87,64.23,0,1
DEV-003,2025-03-22 07:00:00,26.65,54.16,0,1
DEV-003,2025-03-22 08:00:00,20.58,57.68,0,1
DEV-003,2025-03-22 09:00:00,32.33,59.11,0,1
DEV-003,2025-03-22 10:00:00,33.8,63.87,0,1
DEV-003,2025-03-22 11:00:00,26.59,67.85,0,1
DEV-003,2025-03-22 12:00:00,33.19,56.84,0,1
DEV-003,2025-03-22 13:00:00,29.42,53.24,0,1
DEV-003,2025-03-22 14:00:00,34.1,61.92,0,1
DEV-003,2025-03-22 15:00:00,38.59,61.33,0,1
DEV-003,2025-03-22 16:00:00,31.36,53.6,0,1
DEV-003,2025-03-22 17:00:00,27.25,50.55,0,1
DEV-003,2025-03-22 18:00:00,29.69,58.68,0,1
DEV-003,2025-03-22 19:00:00,25.88,62.89,1,1
DEV-003,2025-03-22 20:00:00,19.24,52.38,0,1
DEV-003,2025-03-22 21:00:00,25.6,58.8,0,1
DEV-003,2025-03-22 22:00:00,27.16,58.85,0,1
DEV-003,2025-03-22 23:00:00,24.34,63.81,0,1
DEV-003,2025-03-23 00:00:00,36.83,66.14,0,1
DEV-003,2025-03-23 01:00:00,22.22,63.03,0,1
DEV-003,2025-03-23 02:00:00,29.54,66.07,0,1
DEV-003,2025-03-23 03:00:00,38.74,63.64,0,1
DEV-003,2025-03-23 04:00:00,22.24,66.58,0,1
DEV-003,2025-03-23 05:00:00,22.88,60.27,0,1
DEV-003,2025-03-23 06:00:00,36.11,58.0,0,1
DEV-003,2025-03-23 07:00:00,32.42,58.42,0,1
DEV-003,2025-03-23 08:00:00,24.73,62.29,0,1
DEV-003,2025-03-23 09:00:00,26.8,58.27,0,1
DEV-003,2025-03-23 10:00:00,36.66,65.3,0,1
DEV-003,2025-03-23 11:00:00,48.95,59.69,0,1
DEV-003,2025-03-23 12:00:00,36.26,66.03,0,1
DEV-003,2025-03-23 13:00:00,28.84,56.99,0,1
DEV-003,2025-03-23 14:00:00,31.54,60.47,0,1
DEV-003,2025-03-23 15:00:00,28.54,57.96,0,1
DEV-003,2025-03-23 16:00:00,29.68,66.48,0,1
DEV-003,2025-03-23 17:00:00,34.37,66.67,0,1
DEV-003,2025-03-23 18:00:00,29.84,56.92,0,1
DEV-003,2025-03-23 19:00:00,31.09,49.11,0,1
DEV-003,2025-03-23 20:00:00,20.64,55.15,0,1
DEV-003,2025-03-23 21:00:00,39.2,65.05,0,1
DEV-003,2025-03-23 22:00:00,29.39,56.9,0,1
DEV-003,2025-03-23 23:00:00,32.67,55.6,0,1
DEV-003,2025-03-24 00:00:00,27.94,58.14,0,1
DEV-003,2025-03-24 01:00:00,31.23,59.91,0,1
DEV-003,2025-03-24 02:00:00,36.03,59.92,0,1
DEV-003,2025-03-24 03:00:00,32.08,58.29,0,1
DEV-003,2025-03-24 04:00:00,38.56,67.25,0,1
DEV-003,2025-03-24 05:00:00,35.43,63.21,1,1
DEV-003,2025-03-24 06:00:00,34.5,63.42,0,1
DEV-003,2025-03-24 07:00:00,29.83,49.74,0,1
DEV-003,2025-03-24 08:00:00,29.73,50.1,0,1
DEV-003,2025-03-24 09:00:00,30.41,54.16,0,1
DEV-003,2025-03-24 10:00:00,31.8,65.71,0,1
DEV-003,2025-03-24 11:00:00,24.86,57.2,0,1
DEV-003,2025-03-24 12:00:00,30.07,66.72,0,1
DEV-003,2025-03-24 13:00:00,26.33,62.56,0,1
DEV-003,2025-03-24 14:00:00,20.54,51.84,0,1
DEV-003,2025-03-24 15:00:00,28.92,51.25,0,1
DEV-003,2025-03-24 16:00:00,35.57,59.5,1,1
DEV-003,2025-03-24 17:00:00,30.63,65.37,0,1
DEV-003,2025-03-24 18:00:00,30.27,59.95,0,1
DEV-003,2025-03-24 19:00:00,34.93,61.3,1,1
DEV-003,2025-03-24 20:00:00,27.5,57.95,0,1
DEV-003,2025-03-24 21:00:00,26.58,62.19,0,1
DEV-003,2025-03-24 22:00:00,27.32,43.49,0,1
DEV-003,2025-03-24 23:00:00,38.28,59.16,0,1
DEV-003,2025-03-25 00:00:00,22.72,57.66,0,1
DEV-003,2025-03-25 01:00:00,26.05,53.45,0,1
DEV-003,2025-03-25 02:00:00,24.56,63.86,0,1
DEV-003,2025-03-25 03:00:00,35.93,57.71,0,1
DEV-003,2025-03-25 04:00:00,30.96,62.19,0,1
DEV-003,2025-03-25 05:00:00,33.96,54.71,0,1
DEV-003,2025-03-25 06:00:00,38.08,62.4,0,1
DEV-003,2025-03-25 07:00:00,19.27,63.01,0,1
DEV-003,2025-03-25 08:00:00,25.67,61.18,0,1
DEV-003,2025-03-25 09:00:00,24.88,52.83,0,1
DEV-003,2025-03-25 10:00:00,29.5,58.04,0,1
DEV-003,2025-03-25 11:00:00,30.18,60.51,0,1
DEV-003,2025-03-25 12:00:00,36.06,56.13,0,1
DEV-003,2025-03-25 13:00:00,28.04,56.45,1,1
DEV-003,2025-03-25 14:00:00,28.81,56.12,0,1
DEV-003,2025-03-25 15:00:00,32.23,57.85,0,1
DEV-003,2025-03-25 16:00:00,23.66,65.14,0,1
DEV-003,2025-03-25 17:00:00,26.63,54.05,0,1
DEV-003,2025-03-25 18:00:00,32.69,54.25,0,1
DEV-003,2025-03-25 19:00:00,29.8,56.33,0,1
DEV-003,2025-03-25 20:00:00,26.47,60.14,0,1
DEV-003,2025-03-25 21:00:00,31.61,64.18,1,1
DEV-003,2025-03-25 22:00:00,32.65,63.26,0,1
DEV-003,2025-03-25 23:00:00,33.43,57.05,0,1
DEV-003,2025-03-26 00:00:00,26.84,49.32,0,1
DEV-003,2025-03-26 01:00:00,27.63,58.19,1,1
DEV-003,2025-03-26 02:00:00,25.25,56.57,0,1
DEV-003,2025-03-26 03:00:00,33.91,53.34,0,1
DEV-003,2025-03-26 04:00:00,39.7,54.53,0,1
DEV-003,2025-03-26 05:00:00,25.6,63.73,0,1
DEV-003,2025-03-26 06:00:00,28.96,61.42,0,1
DEV-003,2025-03-26 07:00:00,28.45,62.21,0,1
DEV-003,2025-03-26 08:00:00,19.46,59.29,0,1
DEV-003,2025-03-26 09:00:00,24.65,52.96,0,1
DEV-003,2025-03-26 10:00:00,25.99,56.34,0,1
DEV-003,2025-03-26 11:00:00,30.88,66.51,0,1
DEV-003,2025-03-26 12:00:00,31.39,69.14,0,1
DEV-003,2025-03-26 13:00:00,35.61,60.61,0,1
DEV-003,2025-03-26 14:00:00,29.23,63.46,0,1
DEV-003,2025-03-26 15:00:00,29.33,64.81,0,1
DEV-003,2025-03-26 16:00:00,33.12,56.47,0,1
DEV-003,2025-03-26 17:00:00,30.73,50.71,0,1
DEV-003,2025-03-26 18:00:00,23.47,60.6,0,1
DEV-003,2025-03-26 19:00:00,25.53,54.72,0,1
DEV-003,2025-03-26 20:00:00,33.48,60.53,0,1
DEV-003,2025-03-26 21:00:00,27.62,58.69,0,1
DEV-003,2025-03-26 22:00:00,39.88,57.23,0,1
DEV-003,2025-03-26 23:00:00,31.55,65.52,1,1
DEV-003,2025-03-27 00:00:00,38.85,59.91,0,1
DEV-003,2025-03-27 01:00:00,25.76,55.32,0,1
DEV-003,2025-03-27 02:00:00,38.7,60.71,0,1
DEV-003,2025-03-27 03:00:00,38.0,47.35,0,1
DEV-003,2025-03-27 04:00:00,27.84,57.21,0,1
DEV-003,2025-03-27 05:00:00,32.67,66.1,1,1
DEV-003,2025-03-27 06:00:00,33.07,59.42,0,1
DEV-003,2025-03-27 07:00:00,26.84,62.5,0,1
DEV-003,2025-03-27 08:00:00,33.06,48.89,0,1
DEV-003,2025-03-27 09:00:00,38.4,63.09,0,1
DEV-003,2025-03-27 10:00:00,30.56,55.73,0,1
DEV-003,2025-03-27 11:00:00,25.74,53.81,0,1
DEV-003,2025-03-27 12:00:00,32.06,59.3,0,1
DEV-003,2025-03-27 13:00:00,39.31,60.57,0,1
DEV-003,2025-03-27 14:00:00,29.77,63.61,0,1
DEV-003,2025-03-27 15:00:00,25.23,52.94,0,1
DEV-003,2025-03-27 16:00:00,31.86,58.43,0,1
DEV-003,2025-03-27 17:00:00,23.49,59.48,0,1
DEV-003,2025-03-27 18:00:00,29.08,57.42,0,1
DEV-003,2025-03-27 19:00:00,35.78,71.18,1,1
DEV-003,2025-03-27 20:00:00,35.11,58.67,0,1
DEV-003,2025-03-27 21:00:00,32.22,55.64,0,1
DEV-003,2025-03-27 22:00:00,25.24,50.04,0,1
DEV-003,2025-03-27 23:00:00,26.17,57.88,0,1
DEV-003,2025-03-28 00:00:00,30.24,68.31,0,1
DEV-003,2025-03-28 01:00:00,34.54,70.62,0,1
DEV-003,2025-03-28 02:00:00,24.06,49.48,1,1
DEV-003,2025-03-28 03:00:00,33.6,61.09,0,1
DEV-003,2025-03-28 04:00:00,39.11,58.03,0,1
DEV-003,2025-03-28 05:00:00,28.43,54.38,0,1
DEV-003,2025-03-28 06:00:00,26.83,53.23,0,1
DEV-003,2025-03-28 07:00:00,33.13,62.71,0,1
DEV-003,2025-03-28 08:00:00,29.89,64.29,0,1
DEV-003,2025-03-28 09:00:00,31.33,58.77,0,1
DEV-003,2025-03-28 10:00:00,30.4,62.48,0,1
DEV-003,2025-03-28 11:00:00,26.02,54.17,0,1
DEV-003,2025-03-28 12:00:00,30.96,60.07,1,1
DEV-003,2025-03-28 13:00:00,29.44,66.41,0,1
DEV-003,2025-03-28 14:00:00,25.83,55.41,1,1
DEV-003,2025-03-28 15:00:00,28.83,64.48,0,1
DEV-003,2025-03-28 16:00:00,33.09,58.79,0,1
DEV-003,2025-03-28 17:00:00,34.97,63.48,0,1
DEV-003,2025-03-28 18:00:00,30.72,52.27,0,1
DEV-003,2025-03-28 19:00:00,37.86,57.29,0,1
DEV-003,2025-03-28 20:00:00,30.24,56.19,0,1
DEV-003,2025-03-28 21:00:00,31.81,53.8,0,1
DEV-003,2025-03-28 22:00:00,31.29,51.66,1,1
DEV-003,2025-03-28 23:00:00,32.89,54.25,0,1
DEV-003,2025-03-29 00:00:00,29.35,51.19,0,1
DEV-003,2025-03-29 01:00:00,32.19,63.86,0,1
DEV-003,2025-03-29 02:00:00,26.52,59.78,0,1
DEV-003,2025-03-29 03:00:00,28.57,61.98,0,1
DEV-003,2025-03-29 04:00:00,25.76,51.54,0,1
DEV-003,2025-03-29 05:00:00,28.95,56.58,0,1
DEV-003,2025-03-29 06:00:00,38.7,52.8,0,1
DEV-003,2025-03-29 07:00:00,22.91,61.05,0,1
DEV-003,2025-03-29 08:00:00,30.66,57.55,0,1
DEV-003,2025-03-29 09:00:00,28.07,55.74,0,1
DEV-003,2025-03-29 10:00:00,29.92,56.61,1,1
DEV-003,2025-03-29 11:00:00,41.33,56.81,0,1
DEV-003,2025-03-29 12:00:00,33.84,52.79,0,1
DEV-003,2025-03-29 13:00:00,32.06,59.78,0,1
DEV-003,2025-03-29 14:00:00,32.88,59.24,0,1
DEV-003,2025-03-29 15:00:00,32.95,60.39,0,1
DEV-003,2025-03-29 16:00:00,32.52,62.29,0,1
DEV-003,2025-03-29 17:00:00,29.83,60.39,0,1
DEV-003,2025-03-29 18:00:00,31.62,67.04,1,1
DEV-003,2025-03-29 19:00:00,31.5,69.65,1,1
DEV-003,2025-03-29 20:00:00,27.34,53.88,0,1
DEV-003,2025-03-29 21:00:00,19.83,59.33,0,1
DEV-003,2025-03-29 22:00:00,34.6,51.83,0,1
DEV-003,2025-03-29 23:00:00,38.62,56.68,0,1
DEV-003,2025-03-30 00:00:00,23.74,58.2,0,1
DEV-003,2025-03-30 01:00:00,24.4,66.31,0,1
DEV-003,2025-03-30 02:00:00,24.99,57.91,0,1
DEV-003,2025-03-30 03:00:00,37.17,61.98,0,1
DEV-003,2025-03-30 04:00:00,36.88,57.36,0,1
DEV-003,2025-03-30 05:00:00,30.95,54.27,0,1
DEV-003,2025-03-30 06:00:00,38.79,63.15,0,1
DEV-003,2025-03-30 07:00:00,23.39,57.41,0,1
DEV-003,2025-03-30 08:00:00,29.0,62.78,0,1
DEV-003,2025-03-30 09:00:00,28.7,58.09,0,1
DEV-003,2025-03-30 10:00:00,33.18,59.67,0,1
DEV-003,2025-03-30 11:00:00,28.08,57.09,0,1
DEV-003,2025-03-30 12:00:00,33.93,55.97,0,1
DEV-003,2025-03-30 13:00:00,30.96,60.13,0,1
DEV-003,2025-03-30 14:00:00,37.84,54.32,0,1
DEV-003,2025-03-30 15:00:00,24.98,55.15,1,1
DEV-003,2025-03-30 16:00:00,21.18,55.34,0,1
DEV-003,2025-03-30 17:00:00,28.46,56.98,0,1
DEV-003,2025-03-30 18:00:00,37.79,57.22,0,1
DEV-003,2025-03-30 19:00:00,32.3,52.81,0,1
DEV-003,2025-03-30 20:00:00,37.24,67.87,0,1
DEV-003,2025-03-30 21:00:00,30.94,59.48,0,1
DEV-003,2025-03-30 22:00:00,23.32,61.61,0,1
DEV-003,2025-03-30 23:00:00,41.98,57.98,0,1
DEV-003,2025-03-31 00:00:00,32.43,62.03,0,1
DEV-003,2025-03-31 01:00:00,32.65,64.6,0,1
DEV-003,2025-03-31 02:00:00,30.23,60.67,0,1
DEV-003,2025-03-31 03:00:00,39.22,59.92,0,1
DEV-003,2025-03-31 04:00:00,27.19,70.06,0,1
DEV-003,2025-03-31 05:00:00,28.74,61.7,0,1
DEV-003,2025-03-31 06:00:00,29.61,66.69,0,1
DEV-003,2025-03-31 07:00:00,25.21,52.58,0,1
DEV-003,2025-03-31 08:00:00,40.44,59.43,0,1
DEV-003,2025-03-31 09:00:00,39.03,54.15,0,1
DEV-003,2025-03-31 10:00:00,28.09,58.05,0,1
DEV-003,2025-03-31 11:00:00,36.57,66.23,0,1
DEV-003,2025-03-31 12:00:00,32.27,65.92,0,1
DEV-003,2025-03-31 13:00:00,28.64,63.16,0,1
DEV-003,2025-03-31 14:00:00,29.87,54.84,0,1
DEV-003,2025-03-31 15:00:00,28.43,58.95,0,1
DEV-003,2025-03-31 16:00:00,31.28,60.53,0,1
DEV-003,2025-03-31 17:00:00,31.52,59.31,0,1
DEV-003,2025-03-31 18:00:00,20.68,65.82,0,1
DEV-003,2025-03-31 19:00:00,29.06,63.81,0,1
DEV-003,2025-03-31 20:00:00,22.26,61.41,0,1
DEV-003,2025-03-31 21:00:00,24.96,60.15,0,1
DEV-003,2025-03-31 22:00:00,26.9,57.82,0,1
DEV-003,2025-03-31 23:00:00,38.67,55.99,1,1
DEV-004,2025-01-01 00:00:00,20.84,54.51,0,1
DEV-004,2025-01-01 01:00:00,32.06,62.31,0,1
DEV-004,2025-01-01 02:00:00,37.24,55.51,0,1
DEV-004,2025-01-01 03:00:00,38.77,52.9,0,1
DEV-004,2025-01-01 04:00:00,43.78,65.04,0,1
DEV-004,2025-01-01 05:00:00,34.79,55.75,0,1
DEV-004,2025-01-01 06:00:00,39.11,57.77,0,1
DEV-004,2025-01-01 07:00:00,30.96,56.98,0,1
DEV-004,2025-01-01 08:00:00,37.98,52.55,0,1
DEV-004,2025-01-01 09:00:00,34.56,58.92,0,1
DEV-004,2025-01-01 10:00:00,25.15,62.63,0,1
DEV-004,2025-01-01 11:00:00,32.07,60.3,0,1
DEV-004,2025-01-01 12:00:00,27.78,53.86,0,1
DEV-004,2025-01-01 13:00:00,24.48,54.27,0,1
DEV-004,2025-01-01 14:00:00,30.12,55.11,0,1
DEV-004,2025-01-01 15:00:00,25.4,55.09,0,1
DEV-004,2025-01-01 16:00:00,40.32,59.15,0,1
DEV-004,2025-01-01 17:00:00,36.25,51.64,0,1
DEV-004,2025-01-01 18:00:00,37.03,57.98,0,1
DEV-004,2025-01-01 19:00:00,30.23,54.64,0,1
DEV-004,2025-01-01 20:00:00,40.48,68.75,0,1
DEV-004,2025-01-01 21:00:00,36.12,59.46,0,1
DEV-004,2025-01-01 22:00:00,26.49,52.76,0,1
DEV-004,2025-01-01 23:00:00,41.73,58.81,0,1
DEV-004,2025-01-02 00:00:00,38.5,56.16,0,1
DEV-004,2025-01-02 01:00:00,29.85,53.32,0,1
DEV-004,2025-01-02 02:00:00,32.42,55.88,0,1
DEV-004,2025-01-02 03:00:00,31.21,56.39,0,1
DEV-004,2025-01-02 04:00:00,36.82,61.13,1,1
DEV-004,2025-01-02 05:00:00,37.07,54.87,0,1
DEV-004,2025-01-02 06:00:00,28.25,55.59,0,1
DEV-004,2025-01-02 07:00:00,27.3,57.33,1,1
DEV-004,2025-01-02 08:00:00,41.48,56.18,0,1
DEV-004,2025-01-02 09:00:00,30.42,53.06,0,1
DEV-004,2025-01-02 10:00:00,36.9,69.35,0,1
DEV-004,2025-01-02 11:00:00,33.14,43.97,0,1
DEV-004,2025-01-02 12:00:00,38.54,59.24,0,1
DEV-004,2025-01-02 13:00:00,37.0,66.49,0,1
DEV-004,2025-01-02 14:00:00,31.57,59.04,1,1
DEV-004,2025-01-02 15:00:00,29.25,57.56,0,1
DEV-004,2025-01-02 16:00:00,31.86,65.58,0,1
DEV-004,2025-01-02 17:00:00,28.93,54.36,0,1
DEV-004,2025-01-02 18:00:00,39.51,60.89,0,1
DEV-004,2025-01-02 19:00:00,35.05,58.34,0,1
DEV-004,2025-01-02 20:00:00,20.73,56.83,0,1
DEV-004,2025-01-02 21:00:00,34.95,63.45,0,1
DEV-004,2025-01-02 22:00:00,45.92,61.38,0,1
DEV-004,2025-01-02 23:00:00,39.71,53.76,2,1
DEV-004,2025-01-03 00:00:00,32.41,57.77,1,1
DEV-004,2025-01-03 01:00:00,35.09,56.13,0,1
DEV-004,2025-01-03 02:00:00,32.32,55.46,0,1
DEV-004,2025-01-03 03:00:00,30.93,70.84,0,1
DEV-004,2025-01-03 04:00:00,33.45,59.15,0,1
DEV-004,2025-01-03 05:00:00,30.81,56.45,1,1
DEV-004,2025-01-03 06:00:00,38.59,57.44,0,1
DEV-004,2025-01-03 07:00:00,37.57,57.4,0,1
DEV-004,2025-01-03 08:00:00,36.84,52.55,1,1
DEV-004,2025-01-03 09:00:00,30.39,60.24,0,1
DEV-004,2025-01-03 10:00:00,25.78,62.02,1,1
DEV-004,2025-01-03 11:00:00,42.8,56.76,0,1
DEV-004,2025-01-03 12:00:00,30.13,57.75,0,1
DEV-004,2025-01-03 13:00:00,35.58,62.64,0,1
DEV-004,2025-01-03 14:00:00,34.58,57.55,1,1
DEV-004,2025-01-03 15:00:00,30.52,66.57,0,1
DEV-004,2025-01-03 16:00:00,26.18,59.5,0,1
DEV-004,2025-01-03 17:00:00,32.57,59.02,0,1
DEV-004,2025-01-03 18:00:00,38.35,52.62,0,1
DEV-004,2025-01-03 19:00:00,37.63,65.25,1,1
DEV-004,2025-01-03 20:00:00,39.07,66.99,0,1
DEV-004,2025-01-03 21:00:00,34.7,53.76,1,1
DEV-004,2025-01-03 22:00:00,31.84,53.43,0,1
DEV-004,2025-01-03 23:00:00,41.74,57.72,0,1
DEV-004,2025-01-04 00:00:00,28.98,58.7,0,1
DEV-004,2025-01-04 01:00:00,39.25,54.57,0,1
DEV-004,2025-01-04 02:00:00,32.55,62.54,0,1
DEV-004,2025-01-04 03:00:00,37.49,58.41,0,1
DEV-004,2025-01-04 04:00:00,32.8,59.42,0,1
DEV-004,2025-01-04 05:00:00,31.66,58.44,0,1
DEV-004,2025-01-04 06:00:00,28.29,66.08,0,1
DEV-004,2025-01-04 07:00:00,28.69,61.69,0,1
DEV-004,2025-01-04 08:00:00,38.24,60.27,0,1
DEV-004,2025-01-04 09:00:00,36.44,61.82,0,1
DEV-004,2025-01-04 10:00:00,43.15,58.76,0,1
DEV-004,2025-01-04 11:00:00,34.88,60.58,0,1
DEV-004,2025-01-04 12:00:00,32.32,61.71,0,1
DEV-004,2025-01-04 13:00:00,42.0,57.16,0,1
DEV-004,2025-01-04 14:00:00,31.15,57.3,0,1
DEV-004,2025-01-04 15:00:00,38.82,53.23,0,1
DEV-004,2025-01-04 16:00:00,33.05,59.41,0,1
DEV-004,2025-01-04 17:00:00,33.37,51.09,0,1
DEV-004,2025-01-04 18:00:00,32.47,62.06,1,1
DEV-004,2025-01-04 19:00:00,28.2,60.01,0,1
DEV-004,2025-01-04 20:00:00,40.73,62.61,0,1
DEV-004,2025-01-04 21:00:00,46.16,64.66,0,1
DEV-004,2025-01-04 22:00:00,42.81,58.74,0,1
DEV-004,2025-01-04 23:00:00,35.79,66.21,0,1
DEV-004,2025-01-05 00:00:00,36.4,56.33,0,1
DEV-004,2025-01-05 01:00:00,27.13,56.64,0,1
DEV-004,2025-01-05 02:00:00,35.39,53.78,0,1
DEV-004,2025-01-05 03:00:00,34.63,47.53,0,1
DEV-004,2025-01-05 04:00:00,35.93,59.24,0,1
DEV-004,2025-01-05 05:00:00,32.03,56.1,0,1
DEV-004,2025-01-05 06:00:00,30.82,62.71,0,1
DEV-004,2025-01-05 07:00:00,32.03,68.86,0,1
DEV-004,2025-01-05 08:00:00,35.24,62.31,0,1
DEV-004,2025-01-05 09:00:00,38.74,63.08,0,1
DEV-004,2025-01-05 10:00:00,35.18,53.23,0,1
DEV-004,2025-01-05 11:00:00,29.67,45.98,0,1
DEV-004,2025-01-05 12:00:00,33.36,69.82,0,1
DEV-004,2025-01-05 13:00:00,32.27,59.23,0,1
DEV-004,2025-01-05 14:00:00,29.62,57.54,0,1
DEV-004,2025-01-05 15:00:00,38.18,52.39,0,1
DEV-004,2025-01-05 16:00:00,30.08,47.24,0,1
DEV-004,2025-01-05 17:00:00,31.11,59.13,0,1
DEV-004,2025-01-05 18:00:00,25.57,56.84,0,1
DEV-004,2025-01-05 19:00:00,27.74,62.1,0,1
DEV-004,2025-01-05 20:00:00,24.95,54.99,0,1
DEV-004,2025-01-05 21:00:00,43.27,55.57,0,1
DEV-004,2025-01-05 22:00:00,33.74,62.36,0,1
DEV-004,2025-01-05 23:00:00,37.01,54.87,0,1
DEV-004,2025-01-06 00:00:00,20.1,57.19,0,1
DEV-004,2025-01-06 01:00:00,30.97,55.06,0,1
DEV-004,2025-01-06 02:00:00,19.47,64.2,0,1
DEV-004,2025-01-06 03:00:00,35.48,59.12,0,1
DEV-004,2025-01-06 04:00:00,45.24,49.46,0,1
DEV-004,2025-01-06 05:00:00,41.5,64.77,1,1
DEV-004,2025-01-06 06:00:00,41.15,53.98,0,1
DEV-004,2025-01-06 07:00:00,33.48,57.11,0,1
DEV-004,2025-01-06 08:00:00,41.21,58.68,0,1
DEV-004,2025-01-06 09:00:00,32.85,54.42,0,1
DEV-004,2025-01-06 10:00:00,27.39,55.08,0,1
DEV-004,2025-01-06 11:00:00,40.97,51.8,0,1
DEV-004,2025-01-06 12:00:00,30.4,65.39,0,1
DEV-004,2025-01-06 13:00:00,38.92,57.99,0,1
DEV-004,2025-01-06 14:00:00,30.17,57.4,0,1
DEV-004,2025-01-06 15:00:00,38.39,48.77,0,1
DEV-004,2025-01-06 16:00:00,39.67,52.59,1,1
DEV-004,2025-01-06 17:00:00,34.94,52.91,0,1
DEV-004,2025-01-06 18:00:00,31.82,63.1,0,1
DEV-004,2025-01-06 19:00:00,36.62,70.96,0,1
DEV-004,2025-01-06 20:00:00,33.96,56.0,0,1
DEV-004,2025-01-06 21:00:00,39.14,52.36,0,1
DEV-004,2025-01-06 22:00:00,39.15,53.47,0,1
DEV-004,2025-01-06 23:00:00,34.38,54.5,0,1
DEV-004,2025-01-07 00:00:00,32.24,50.52,0,1
DEV-004,2025-01-07 01:00:00,36.46,61.16,1,1
DEV-004,2025-01-07 02:00:00,33.18,52.22,0,1
DEV-004,2025-01-07 03:00:00,39.8,67.92,0,1
DEV-004,2025-01-07 04:00:00,30.53,59.85,0,1
DEV-004,2025-01-07 05:00:00,28.76,63.59,0,1
DEV-004,2025-01-07 06:00:00,41.25,51.92,0,1
DEV-004,2025-01-07 07:00:00,28.01,56.94,0,1
DEV-004,2025-01-07 08:00:00,37.15,62.16,0,1
DEV-004,2025-01-07 09:00:00,32.19,61.51,0,1
DEV-004,2025-01-07 10:00:00,24.12,57.8,0,1
DEV-004,2025-01-07 11:00:00,28.06,61.85,0,1
DEV-004,2025-01-07 12:00:00,36.65,64.73,0,1
DEV-004,2025-01-07 13:00:00,39.43,62.33,0,1
DEV-004,2025-01-07 14:00:00,36.14,61.1,0,1
DEV-004,2025-01-07 15:00:00,34.34,54.96,0,1
DEV-004,2025-01-07 16:00:00,27.35,56.43,0,1
DEV-004,2025-01-07 17:00:00,42.12,64.49,0,1
DEV-004,2025-01-07 18:00:00,39.9,65.92,0,1
DEV-004,2025-01-07 19:00:00,36.61,51.99,0,1
DEV-004,2025-01-07 20:00:00,40.74,64.54,0,1
DEV-004,2025-01-07 21:00:00,37.7,70.55,0,1
DEV-004,2025-01-07 22:00:00,37.99,58.31,0,1
DEV-004,2025-01-07 23:00:00,31.77,59.22,0,1
DEV-004,2025-01-08 00:00:00,27.55,55.39,0,1
DEV-004,2025-01-08 01:00:00,30.98,55.31,0,1
DEV-004,2025-01-08 02:00:00,38.05,49.91,0,1
DEV-004,2025-01-08 03:00:00,38.65,57.22,0,1
DEV-004,2025-01-08 04:00:00,34.62,59.64,0,1
DEV-004,2025-01-08 05:00:00,37.51,68.73,0,1
DEV-004,2025-01-08 06:00:00,28.7,59.35,0,1
DEV-004,2025-01-08 07:00:00,36.98,61.47,0,1
DEV-004,2025-01-08 08:00:00,28.92,53.49,0,1
DEV-004,2025-01-08 09:00:00,32.05,53.8,0,1
DEV-004,2025-01-08 10:00:00,38.1,53.56,0,1
DEV-004,2025-01-08 11:00:00,33.85,56.79,0,1
DEV-004,2025-01-08 12:00:00,34.82,56.21,0,1
DEV-004,2025-01-08 13:00:00,33.03,65.48,0,1
DEV-004,2025-01-08 14:00:00,31.02,55.3,0,1
DEV-004,2025-01-08 15:00:00,30.45,62.15,0,1
DEV-004,2025-01-08 16:00:00,30.17,59.71,0,1
DEV-004,2025-01-08 17:00:00,36.42,67.68,0,1
DEV-004,2025-01-08 18:00:00,36.97,55.81,0,1
DEV-004,2025-01-08 19:00:00,31.4,67.92,0,1
DEV-004,2025-01-08 20:00:00,33.9,60.96,0,1
DEV-004,2025-01-08 21:00:00,25.08,54.03,0,1
DEV-004,2025-01-08 22:00:00,30.8,53.04,0,1
DEV-004,2025-01-08 23:00:00,35.69,52.01,0,1
DEV-004,2025-01-09 00:00:00,40.12,63.58,0,1
DEV-004,2025-01-09 01:00:00,33.13,60.09,0,1
DEV-004,2025-01-09 02:00:00,34.29,56.61,0,1
DEV-004,2025-01-09 03:00:00,35.68,63.64,0,1
DEV-004,2025-01-09 04:00:00,37.16,60.83,0,1
DEV-004,2025-01-09 05:00:00,29.87,65.83,0,1
DEV-004,2025-01-09 06:00:00,39.13,58.41,0,1
DEV-004,2025-01-09 07:00:00,34.0,49.0,0,1
DEV-004,2025-01-09 08:00:00,34.82,60.69,1,1
DEV-004,2025-01-09 09:00:00,30.73,54.0,0,1
DEV-004,2025-01-09 10:00:00,37.06,59.58,0,1
DEV-004,2025-01-09 11:00:00,41.57,55.99,0,1
